"Index","GSPC.Adjusted","AAA","DGS1","GSPC.Adjusted.1"
"2015-09-04",1921.219971,4.07,0.36,-0.0154483086598134
"2015-09-08",1969.410034,4.07,0.39,0.0247736369512754
"2015-09-09",1942.040039,4.07,0.39,-0.0139950357100282
"2015-09-10",1952.290039,4.07,0.39,0.00526407544510477
"2015-09-11",1961.050049,4.07,0.4,0.00447700656464356
"2015-09-14",1953.030029,4.07,0.4,-0.00409804146269543
"2015-09-15",1978.089966,4.07,0.47,0.0127496878742788
"2015-09-16",1995.310059,4.07,0.46,0.00866774082813926
"2015-09-17",1990.199951,4.07,0.39,-0.00256434473252298
"2015-09-18",1958.030029,4.07,0.35,-0.0162962310196422
"2015-09-21",1966.969971,4.07,0.36,0.00455539233622204
"2015-09-22",1942.73999,4.07,0.35,-0.0123949302909496
"2015-09-23",1938.76001,4.07,0.34,-0.00205074398806282
"2015-09-24",1932.23999,4.07,0.32,-0.00336865211349302
"2015-09-25",1931.339966,4.07,0.35,-0.000465901586886197
"2015-09-28",1881.77002,4.07,0.34,-0.0260012110067462
"2015-09-29",1884.089966,4.07,0.33,0.00123209375925271
"2015-09-30",1920.030029,4.07,0.33,0.0188958983535743
"2015-10-01",1923.819946,3.95,0.31,0.0019719386827024
"2015-10-02",1951.359985,3.95,0.25,0.0142137929864976
"2015-10-05",1987.050049,3.95,0.26,0.0181245937851626
"2015-10-06",1979.920044,3.95,0.26,-0.00359468940302055
"2015-10-07",1995.829956,3.95,0.27,0.00800351980253122
"2015-10-08",2013.430054,3.95,0.27,0.00877978031552651
"2015-10-09",2014.890015,3.95,0.28,0.000724848591430849
"2015-10-12",2017.459961,3.95,0.28,0.00127466433383017
"2015-10-13",2003.689941,3.95,0.27,-0.00684882392385777
"2015-10-14",1994.23999,3.95,0.21,-0.00472743082671467
"2015-10-15",2023.859985,3.95,0.22,0.0147435512951724
"2015-10-16",2033.109985,3.95,0.23,0.00456006137448739
"2015-10-19",2033.660034,3.95,0.23,0.000270509028434951
"2015-10-20",2030.77002,3.95,0.23,-0.00142210073671301
"2015-10-21",2018.939941,3.95,0.23,-0.00584244934317724
"2015-10-22",2052.51001,3.95,0.23,0.0164908473280025
"2015-10-23",2075.149902,3.95,0.24,0.0109699536892025
"2015-10-26",2071.179932,3.95,0.25,-0.00191493266193721
"2015-10-27",2065.889893,3.95,0.29,-0.00255738583438969
"2015-10-28",2090.350098,3.95,0.33,0.0117704884483798
"2015-10-29",2089.409912,3.95,0.33,-0.000449875597454685
"2015-10-30",2079.360107,3.95,0.34,-0.00482148183896491
"2015-11-02",2104.050049,4.06,0.37,0.0118038766233894
"2015-11-03",2109.790039,4.06,0.39,0.00272435281375571
"2015-11-04",2102.310059,4.06,0.4,-0.00355166671678298
"2015-11-05",2099.929932,4.06,0.42,-0.00113278977860176
"2015-11-06",2099.199951,4.06,0.47,-0.000347682033036811
"2015-11-09",2078.580078,4.06,0.47,-0.00987129063476289
"2015-11-10",2081.719971,4.06,0.51,0.00150945535619673
"2015-11-11",2075,4.06,0.51,-0.00323330746417927
"2015-11-12",2045.969971,4.06,0.51,-0.0140891631915299
"2015-11-13",2023.040039,4.06,0.5,-0.011270640608152
"2015-11-16",2053.189941,4.06,0.5,0.0147933026272655
"2015-11-17",2050.439941,4.06,0.5,-0.00134027701851203
"2015-11-18",2083.580078,4.06,0.49,0.0160332300153074
"2015-11-19",2081.23999,4.06,0.49,-0.00112374038159935
"2015-11-20",2089.169922,4.06,0.49,0.00380295545259468
"2015-11-23",2086.590088,4.06,0.5,-0.00123562384909803
"2015-11-24",2089.139893,4.06,0.52,0.00122125009447949
"2015-11-25",2088.870117,4.06,0.52,-0.00012914090666527
"2015-11-27",2090.110107,4.06,0.5,0.000593441447398924
"2015-11-30",2080.409912,4.06,0.51,-0.00465179999034948
"2015-12-01",2102.629883,3.97,0.51,0.0106239390884877
"2015-12-02",2079.51001,3.97,0.52,-0.0110565926159163
"2015-12-03",2049.620117,3.97,0.57,-0.0144778266483376
"2015-12-04",2091.689941,3.97,0.6,0.0203178562611113
"2015-12-07",2077.070068,3.97,0.67,-0.00701404393919702
"2015-12-08",2063.590088,3.97,0.76,-0.00651105239957239
"2015-12-09",2047.619995,3.97,0.72,-0.00776908647592567
"2015-12-10",2052.22998,3.97,0.71,0.00224885640741501
"2015-12-11",2012.369995,3.97,0.68,-0.0196138675856385
"2015-12-14",2021.939941,3.97,0.68,0.0047442879213806
"2015-12-15",2043.410034,3.97,0.69,0.0105625802189007
"2015-12-16",2073.070068,3.97,0.7,0.0144106355653522
"2015-12-17",2041.890015,3.97,0.69,-0.0151547762903474
"2015-12-18",2005.550049,3.97,0.67,-0.0179574950935821
"2015-12-21",2021.150024,3.97,0.64,0.00774830643659197
"2015-12-22",2038.969971,3.97,0.66,0.00877809594203427
"2015-12-23",2064.290039,3.97,0.65,0.0123415963516766
"2015-12-24",2060.98999,3.97,0.64,-0.00159991548730609
"2015-12-28",2056.5,3.97,0.66,-0.00218093634258665
"2015-12-29",2078.360107,3.97,0.67,0.010573663970038
"2015-12-30",2063.360107,3.97,0.64,-0.0072433987852536
"2015-12-31",2043.939941,3.97,0.65,-0.00945648503576635
"2016-01-04",2012.660034,4,0.61,-0.0154220416883257
"2016-01-05",2016.709961,4,0.68,0.00201020425962906
"2016-01-06",1990.26001,4,0.67,-0.0132021629158556
"2016-01-07",1943.089966,4,0.66,-0.0239858165446307
"2016-01-08",1922.030029,4,0.64,-0.0108975376927827
"2016-01-11",1923.670044,4,0.63,0.000852908478711001
"2016-01-12",1938.680054,4,0.62,0.00777251423844838
"2016-01-13",1890.280029,4,0.6,-0.025282375384065
"2016-01-14",1921.839966,4,0.55,0.0165580611849352
"2016-01-15",1880.329956,4,0.49,-0.0218357728207446
"2016-01-19",1881.329956,4,0.48,0.00053168018744465
"2016-01-20",1859.329956,4,0.43,-0.0117627660262425
"2016-01-21",1868.98999,4,0.44,0.00518198853995866
"2016-01-22",1906.900024,4,0.47,0.0200807267904768
"2016-01-25",1877.079956,4,0.47,-0.0157615449848167
"2016-01-26",1903.630005,4,0.47,0.0140452379210618
"2016-01-27",1882.949951,4,0.47,-0.0109229224533678
"2016-01-28",1893.359985,4,0.47,0.00551335062318881
"2016-01-29",1940.23999,4,0.47,0.024458651059442
"2016-02-01",1939.380005,3.96,0.47,-0.000443334664320005
"2016-02-02",1903.030029,3.96,0.54,-0.0189209689346574
"2016-02-03",1912.530029,3.96,0.54,0.00497962002234864
"2016-02-04",1915.449951,3.96,0.52,0.00152556835801843
"2016-02-05",1880.050049,3.96,0.55,-0.0186541580951998
"2016-02-08",1853.439941,3.96,0.51,-0.0142550582336654
"2016-02-09",1852.209961,3.96,0.52,-0.000663840393829496
"2016-02-10",1851.859985,3.96,0.52,-0.000188968354347452
"2016-02-11",1829.079956,3.96,0.47,-0.0123774471693121
"2016-02-12",1864.780029,3.96,0.51,0.0193300150777436
"2016-02-16",1895.579956,3.96,0.51,0.0163817378720363
"2016-02-17",1926.819946,3.96,0.53,0.0163461105044709
"2016-02-18",1917.829956,3.96,0.53,-0.00467663200242985
"2016-02-19",1917.780029,3.96,0.53,-2.60334080879332e-05
"2016-02-22",1945.5,3.96,0.55,0.0143507312538782
"2016-02-23",1921.27002,3.96,0.55,-0.0125325773268097
"2016-02-24",1929.800049,3.96,0.55,0.00442995987971617
"2016-02-25",1951.699951,3.96,0.56,0.0112843665533235
"2016-02-26",1948.050049,3.96,0.6,-0.0018718651532712
"2016-02-29",1932.22998,3.96,0.62,-0.00815413142239674
"2016-03-01",1978.349976,3.82,0.68,0.0235883858535111
"2016-03-02",1986.449951,3.82,0.67,0.00408594956528141
"2016-03-03",1993.400024,3.82,0.65,0.00349263419912393
"2016-03-04",1999.98999,3.82,0.67,0.00330043995646978
"2016-03-07",2001.76001,3.82,0.67,0.000884623035136478
"2016-03-08",1979.26001,3.82,0.68,-0.0113037560546747
"2016-03-09",1989.26001,3.82,0.68,0.0050396727822184
"2016-03-10",1989.569946,3.82,0.69,0.000155792534013877
"2016-03-11",2022.189941,3.82,0.7,0.0162625455332446
"2016-03-14",2019.640015,3.82,0.7,-0.00126176824164403
"2016-03-15",2015.930054,3.82,0.71,-0.00183863096500048
"2016-03-16",2027.219971,3.82,0.66,0.00558472788483488
"2016-03-17",2040.589966,3.82,0.64,0.00657358301020849
"2016-03-18",2049.580078,3.82,0.62,0.00439596710198131
"2016-03-21",2051.600098,3.82,0.63,0.000985092132832932
"2016-03-22",2049.800049,3.82,0.64,-0.0008777729804752
"2016-03-23",2036.709961,3.82,0.64,-0.00640650958382949
"2016-03-24",2035.939941,3.82,0.63,-0.000378142009603621
"2016-03-28",2037.050049,3.82,0.65,0.000545107171986636
"2016-03-29",2055.01001,3.82,0.63,0.00877801208391293
"2016-03-30",2063.949951,3.82,0.61,0.0043408797962412
"2016-03-31",2059.73999,3.82,0.59,-0.00204184239013472
"2016-04-01",2072.780029,3.62,0.62,0.00631095903716261
"2016-04-04",2066.129883,3.62,0.59,-0.00321347981187969
"2016-04-05",2045.170044,3.62,0.56,-0.0101962984758037
"2016-04-06",2066.659912,3.62,0.55,0.0104527978523494
"2016-04-07",2041.910034,3.62,0.52,-0.0120480740050803
"2016-04-08",2047.599976,3.62,0.54,0.00278270289483462
"2016-04-11",2041.98999,3.62,0.53,-0.00274354620660056
"2016-04-12",2061.719971,3.62,0.54,0.00961575414016114
"2016-04-13",2082.419922,3.62,0.55,0.00999006968459071
"2016-04-14",2082.780029,3.62,0.55,0.000172912227568212
"2016-04-15",2080.72998,3.62,0.53,-0.000984769658889384
"2016-04-18",2094.340088,3.62,0.52,0.00651972589130345
"2016-04-19",2100.800049,3.62,0.53,0.00307973793245608
"2016-04-20",2102.399902,3.62,0.54,0.000761254803917311
"2016-04-21",2091.47998,3.62,0.56,-0.0052075629179118
"2016-04-22",2091.580078,3.62,0.56,4.78587439003419e-05
"2016-04-25",2087.790039,3.62,0.57,-0.00181368959093486
"2016-04-26",2091.699951,3.62,0.61,0.00187100012200236
"2016-04-27",2095.149902,3.62,0.58,0.00164799402984794
"2016-04-28",2075.810059,3.62,0.56,-0.00927363570178574
"2016-04-29",2065.300049,3.62,0.56,-0.0050759493430439
"2016-05-02",2081.429932,3.65,0.55,0.00777960678668155
"2016-05-03",2063.370117,3.65,0.53,-0.00871449965192461
"2016-05-04",2051.120117,3.65,0.52,-0.00595458270601501
"2016-05-05",2050.629883,3.65,0.51,-0.000239036509944945
"2016-05-06",2057.139893,3.65,0.51,0.00316961066719568
"2016-05-09",2058.689941,3.65,0.51,0.000753212905197032
"2016-05-10",2084.389893,3.65,0.52,0.0124063656357682
"2016-05-11",2064.459961,3.65,0.53,-0.00960752304999168
"2016-05-12",2064.110107,3.65,0.54,-0.000169479502623915
"2016-05-13",2046.609985,3.65,0.55,-0.00851443412914499
"2016-05-16",2066.659912,3.65,0.57,0.00974897650846707
"2016-05-17",2047.209961,3.65,0.58,-0.00945586346870986
"2016-05-18",2047.630005,3.65,0.63,0.000205157713103254
"2016-05-19",2040.040039,3.65,0.64,-0.00371359461058862
"2016-05-20",2052.320068,3.65,0.67,0.00600145907833483
"2016-05-23",2048.040039,3.65,0.69,-0.00208763642351162
"2016-05-24",2076.060059,3.65,0.69,0.0135886377601899
"2016-05-25",2090.540039,3.65,0.67,0.00695052942600416
"2016-05-26",2090.100098,3.65,0.65,-0.000210465855566611
"2016-05-27",2099.060059,3.65,0.68,0.00427769496851305
"2016-05-31",2096.949951,3.65,0.68,-0.00100576889609361
"2016-06-01",2099.330078,3.5,0.7,0.00113439867634746
"2016-06-02",2105.26001,3.5,0.68,0.00282069633785742
"2016-06-03",2099.129883,3.5,0.6,-0.00291606225870034
"2016-06-06",2109.409912,3.5,0.6,0.00488532837819022
"2016-06-07",2112.129883,3.5,0.59,0.00128861576982153
"2016-06-08",2119.120117,3.5,0.6,0.00330410179470153
"2016-06-09",2115.47998,3.5,0.59,-0.00171923573099431
"2016-06-10",2096.070068,3.5,0.57,-0.00921753236003742
"2016-06-13",2079.060059,3.5,0.55,-0.00814829842285647
"2016-06-14",2075.320068,3.5,0.55,-0.00180050544053856
"2016-06-15",2071.5,3.5,0.52,-0.0018424088906448
"2016-06-16",2077.98999,3.5,0.53,0.00312809299825645
"2016-06-17",2071.219971,3.5,0.51,-0.00326328388848651
"2016-06-20",2083.25,3.5,0.56,0.00579138263509016
"2016-06-21",2088.899902,3.5,0.57,0.00270839043964965
"2016-06-22",2085.449951,3.5,0.56,-0.00165292891443247
"2016-06-23",2113.320068,3.5,0.58,0.0132755669843192
"2016-06-24",2037.410034,3.5,0.48,-0.0365807927237238
"2016-06-27",2000.540039,3.5,0.45,-0.0182622464547508
"2016-06-28",2036.089966,3.5,0.45,0.0176141217235806
"2016-06-29",2070.77002,3.5,0.46,0.0168892431093681
"2016-06-30",2098.860107,3.5,0.45,0.0134738627220994
"2016-07-01",2102.949951,3.28,0.45,0.0019467064123031
"2016-07-05",2088.550049,3.28,0.44,-0.00687102882157387
"2016-07-06",2099.72998,3.28,0.46,0.00533868675273919
"2016-07-07",2097.899902,3.28,0.47,-0.000871957827344616
"2016-07-08",2129.899902,3.28,0.48,0.0151381865684543
"2016-07-11",2137.159912,3.28,0.5,0.0034028194222131
"2016-07-12",2152.139893,3.28,0.52,0.0069848425545489
"2016-07-13",2152.429932,3.28,0.51,0.000134758645918609
"2016-07-14",2163.75,3.28,0.53,0.00524542263473382
"2016-07-15",2161.73999,3.28,0.52,-0.000929379168290723
"2016-07-18",2166.889893,3.28,0.52,0.00237946212498041
"2016-07-19",2163.780029,3.28,0.56,-0.00143620483230933
"2016-07-20",2173.02002,3.28,0.56,0.00426120866867929
"2016-07-21",2165.169922,3.28,0.54,-0.00361907001450579
"2016-07-22",2175.030029,3.28,0.55,0.00454362659528584
"2016-07-25",2168.47998,3.28,0.55,-0.00301601881960245
"2016-07-26",2169.179932,3.28,0.55,0.000322732542556992
"2016-07-27",2166.580078,3.28,0.53,-0.00119926117017588
"2016-07-28",2170.060059,3.28,0.53,0.00160492069299334
"2016-07-29",2173.600098,3.28,0.5,0.00162998008859905
"2016-08-01",2170.840088,3.32,0.5,-0.00127059425525555
"2016-08-02",2157.030029,3.32,0.5,-0.00638194100068201
"2016-08-03",2163.790039,3.32,0.53,0.00312904282481785
"2016-08-04",2164.25,3.32,0.51,0.000212549328373335
"2016-08-05",2182.870117,3.32,0.56,0.00856669720348435
"2016-08-08",2180.889893,3.32,0.57,-0.000907577012204008
"2016-08-09",2181.73999,3.32,0.55,0.000389717685688851
"2016-08-10",2175.48999,3.32,0.55,-0.0028687970637975
"2016-08-11",2185.790039,3.32,0.55,0.00472341518158448
"2016-08-12",2184.050049,3.32,0.56,-0.000796363279624401
"2016-08-15",2190.149902,3.32,0.56,0.00278901605887327
"2016-08-16",2178.149902,3.32,0.57,-0.00549414221734246
"2016-08-17",2182.219971,3.32,0.58,0.00186684630001555
"2016-08-18",2187.02002,3.32,0.58,0.00219720177467231
"2016-08-19",2183.870117,3.32,0.59,-0.00144130986895785
"2016-08-22",2182.639893,3.32,0.58,-0.000563481604179294
"2016-08-23",2186.899902,3.32,0.58,0.00194986682788922
"2016-08-24",2175.439941,3.32,0.59,-0.00525405528922995
"2016-08-25",2172.469971,3.32,0.6,-0.00136616007324886
"2016-08-26",2169.040039,3.32,0.62,-0.00158006440418124
"2016-08-29",2180.379883,3.32,0.62,0.00521442854348386
"2016-08-30",2176.120117,3.32,0.61,-0.00195559157927949
"2016-08-31",2170.949951,3.32,0.61,-0.00237869109857058
"2016-09-01",2170.860107,3.41,0.6,-4.13855045771072e-05
"2016-09-02",2179.97998,3.41,0.59,0.00419224157834552
"2016-09-06",2186.47998,3.41,0.56,0.00297724237064489
"2016-09-07",2186.159912,3.41,0.57,-0.000146395773938934
"2016-09-08",2181.300049,3.41,0.57,-0.00222548806364475
"2016-09-09",2127.810059,3.41,0.58,-0.0248277422987071
"2016-09-12",2159.040039,3.41,0.57,0.0145703870135625
"2016-09-13",2127.02002,3.41,0.63,-0.0149417480288845
"2016-09-14",2125.77002,3.41,0.62,-0.000587849399683371
"2016-09-15",2147.26001,3.41,0.6,0.0100585163380824
"2016-09-16",2139.159912,3.41,0.61,-0.00377942795585273
"2016-09-19",2139.120117,3.41,0.6,-1.8603270347306e-05
"2016-09-20",2139.76001,3.41,0.61,0.000299093681420004
"2016-09-21",2163.120117,3.41,0.61,0.0108580001374223
"2016-09-22",2177.179932,3.41,0.6,0.00647875216938676
"2016-09-23",2164.689941,3.41,0.6,-0.00575329331245378
"2016-09-26",2146.100098,3.41,0.58,-0.00862484977007139
"2016-09-27",2159.929932,3.41,0.58,0.0064234951715072
"2016-09-28",2171.370117,3.41,0.6,0.00528257635090856
"2016-09-29",2151.129883,3.41,0.59,-0.00936512755656693
"2016-09-30",2168.27002,3.41,0.59,0.00793639271705082
"2016-10-03",2161.199951,3.51,0.63,-0.00326602347724148
"2016-10-04",2150.48999,3.51,0.64,-0.00496788181582097
"2016-10-05",2159.72998,3.51,0.65,0.00428748612314322
"2016-10-06",2160.77002,3.51,0.65,0.000481444286581478
"2016-10-07",2153.73999,3.51,0.66,-0.00325878776737287
"2016-10-10",2163.659912,3.51,0.66,0.00459533037559545
"2016-10-11",2136.72998,3.51,0.69,-0.0125245778665821
"2016-10-12",2139.179932,3.51,0.68,0.00114593259377305
"2016-10-13",2132.550049,3.51,0.66,-0.00310407649963462
"2016-10-14",2132.97998,3.51,0.66,0.0002015838587619
"2016-10-17",2126.5,3.51,0.65,-0.00304261789207683
"2016-10-18",2139.600098,3.51,0.66,0.00614150576635897
"2016-10-19",2144.290039,3.51,0.65,0.00218957196554292
"2016-10-20",2141.340088,3.51,0.66,-0.00137667105115646
"2016-10-21",2141.159912,3.51,0.66,-8.41452423143707e-05
"2016-10-24",2151.330078,3.51,0.66,0.00473859464040594
"2016-10-25",2143.159912,3.51,0.66,-0.00380495745763731
"2016-10-26",2139.429932,3.51,0.67,-0.00174192770217552
"2016-10-27",2133.040039,3.51,0.68,-0.00299119610328713
"2016-10-28",2126.409912,3.51,0.66,-0.00311314016176034
"2016-10-31",2126.149902,3.51,0.66,-0.000122283994439698
"2016-11-01",2111.719971,3.86,0.65,-0.00681001880647347
"2016-11-02",2097.939941,3.86,0.64,-0.00654688478768062
"2016-11-03",2088.659912,3.86,0.64,-0.00443321288133269
"2016-11-04",2085.179932,3.86,0.62,-0.00166752004698001
"2016-11-07",2131.52002,3.86,0.63,0.0219801997770315
"2016-11-08",2139.560059,3.86,0.71,0.00376487836711892
"2016-11-09",2163.26001,3.86,0.72,0.011016119798124
"2016-11-10",2167.47998,3.86,0.72,0.0019488453914871
"2016-11-11",2164.449951,3.86,0.72,-0.00139892821094012
"2016-11-14",2164.199951,3.86,0.77,-0.000115509457192964
"2016-11-15",2180.389893,3.86,0.78,0.00745295529499312
"2016-11-16",2176.939941,3.86,0.76,-0.00158351690247738
"2016-11-17",2187.120117,3.86,0.77,0.00466546946208357
"2016-11-18",2181.899902,3.86,0.77,-0.00238965143736536
"2016-11-21",2198.179932,3.86,0.78,0.00743370239190799
"2016-11-22",2202.939941,3.86,0.78,0.0021630907556931
"2016-11-23",2204.719971,3.86,0.8,0.000807698475975727
"2016-11-25",2213.350098,3.86,0.81,0.00390674563407689
"2016-11-28",2201.719971,3.86,0.79,-0.00526838927520501
"2016-11-29",2204.659912,3.86,0.78,0.00133440216881286
"2016-11-30",2198.810059,3.86,0.8,-0.00265693032078662
"2016-12-01",2191.080078,4.06,0.82,-0.00352172320857225
"2016-12-02",2191.949951,4.06,0.8,0.000396927698722571
"2016-12-05",2204.709961,4.06,0.82,0.00580442703350403
"2016-12-06",2212.22998,4.06,0.83,0.0034050842286355
"2016-12-07",2241.350098,4.06,0.85,0.0130773591099809
"2016-12-08",2246.189941,4.06,0.84,0.00215701468264218
"2016-12-09",2259.530029,4.06,0.85,0.0059214185824441
"2016-12-12",2256.959961,4.06,0.85,-0.00113808213151945
"2016-12-13",2271.719971,4.06,0.88,0.00651848330422755
"2016-12-14",2253.280029,4.06,0.92,-0.0081502957242936
"2016-12-15",2262.030029,4.06,0.91,0.00387570768806267
"2016-12-16",2258.070068,4.06,0.91,-0.00175215677888918
"2016-12-19",2262.530029,4.06,0.9,0.00197317274314912
"2016-12-20",2270.76001,4.06,0.9,0.00363091263558069
"2016-12-21",2265.179932,4.06,0.88,-0.00246038566923978
"2016-12-22",2260.959961,4.06,0.87,-0.00186471135340494
"2016-12-23",2263.790039,4.06,0.87,0.00125093247982733
"2016-12-27",2268.879883,4.06,0.89,0.00224584901479741
"2016-12-28",2249.919922,4.06,0.9,-0.00839164073685428
"2016-12-29",2249.26001,4.06,0.85,-0.00029334768322542
"2016-12-30",2238.830078,4.06,0.85,-0.00464783485688791
"2017-01-03",2257.830078,3.92,0.89,0.00845076675362755
"2017-01-04",2270.75,3.92,0.87,0.00570596382591226
"2017-01-05",2269,3.92,0.83,-0.000770967602481853
"2017-01-06",2276.97998,3.92,0.85,0.00351078897471435
"2017-01-09",2268.899902,3.92,0.82,-0.00355490541719927
"2017-01-10",2268.899902,3.92,0.82,0
"2017-01-11",2275.320068,3.92,0.82,0.00282564238266225
"2017-01-12",2270.439941,3.92,0.81,-0.00214711241471477
"2017-01-13",2274.639893,3.92,0.82,0.00184813175954535
"2017-01-17",2267.889893,3.92,0.8,-0.00297191445566636
"2017-01-18",2271.889893,3.92,0.82,0.00176220046948217
"2017-01-19",2263.689941,3.92,0.83,-0.00361583798947684
"2017-01-20",2271.310059,3.92,0.82,0.00336058441962539
"2017-01-23",2265.199951,3.92,0.79,-0.00269374990080795
"2017-01-24",2280.070068,3.92,0.81,0.00654314044722248
"2017-01-25",2298.370117,3.92,0.82,0.0079940528720055
"2017-01-26",2296.679932,3.92,0.82,-0.000735654697208155
"2017-01-27",2294.689941,3.92,0.82,-0.000866839823256527
"2017-01-30",2280.899902,3.92,0.81,-0.00602767346976485
"2017-01-31",2278.870117,3.92,0.84,-0.000890301539602234
"2017-02-01",2279.550049,3.95,0.83,0.00029831914579237
"2017-02-02",2280.850098,3.95,0.84,0.000570146914003367
"2017-02-03",2297.419922,3.95,0.82,0.0072384967582515
"2017-02-06",2292.560059,3.95,0.79,-0.00211759739091466
"2017-02-07",2293.080078,3.95,0.8,0.00022680323213109
"2017-02-08",2294.669922,3.95,0.79,0.000693082257595456
"2017-02-09",2307.870117,3.95,0.8,0.00573606360024215
"2017-02-10",2316.100098,3.95,0.81,0.00355970705167064
"2017-02-13",2328.25,3.95,0.82,0.00523213343559359
"2017-02-14",2337.580078,3.95,0.84,0.00399932714219808
"2017-02-15",2349.25,3.95,0.86,0.00497988871920896
"2017-02-16",2347.219971,3.95,0.82,-0.000864491475070395
"2017-02-17",2351.159912,3.95,0.82,0.00167714915423822
"2017-02-21",2365.379883,3.95,0.83,0.00602985014585666
"2017-02-22",2362.820068,3.95,0.82,-0.00108278637816817
"2017-02-23",2363.810059,3.95,0.81,0.000418899295217656
"2017-02-24",2367.340088,3.95,0.8,0.00149225010637011
"2017-02-27",2369.75,3.95,0.81,0.00101746522153245
"2017-02-28",2363.639893,3.95,0.88,-0.00258170593670926
"2017-03-01",2395.959961,4.01,0.92,0.0135812109313251
"2017-03-02",2381.919922,4.01,0.98,-0.00587711694571169
"2017-03-03",2383.120117,4.01,0.98,0.000503750237377254
"2017-03-06",2375.310059,4.01,0.97,-0.00328262251385691
"2017-03-07",2368.389893,4.01,1.02,-0.00291762589499278
"2017-03-08",2362.97998,4.01,1.03,-0.00228682834056304
"2017-03-09",2364.870117,4.01,1.04,0.000799575731853075
"2017-03-10",2372.600098,4.01,1.03,0.00326333993002681
"2017-03-13",2373.469971,4.01,1.06,0.000366565599366986
"2017-03-14",2365.449951,4.01,1.06,-0.00338474917863163
"2017-03-15",2385.26001,4.01,1.02,0.00833987929560642
"2017-03-16",2381.379883,4.01,1.01,-0.00162803481870721
"2017-03-17",2378.25,4.01,1,-0.00131517934296799
"2017-03-20",2373.469971,4.01,1.01,-0.00201191595529959
"2017-03-21",2344.02002,4.01,1,-0.0124855945152058
"2017-03-22",2348.449951,4.01,0.99,0.00188810257429939
"2017-03-23",2345.959961,4.01,0.99,-0.00106083204500163
"2017-03-24",2343.97998,4.01,1,-0.000844352440561025
"2017-03-27",2341.590088,4.01,1,-0.00102010733915492
"2017-03-28",2358.570068,4.01,1.03,0.00722530863054427
"2017-03-29",2361.129883,4.01,1.04,0.0010847364356108
"2017-03-30",2368.060059,4.01,1.03,0.00293081100384818
"2017-03-31",2362.719971,4.01,1.03,-0.00225759398417136
"2017-04-03",2358.840088,3.87,1.02,-0.00164347538729448
"2017-04-04",2360.159912,3.87,1.03,0.000559365981950499
"2017-04-05",2352.949951,3.87,1.03,-0.00305953683822668
"2017-04-06",2357.48999,3.87,1.05,0.00192765026736463
"2017-04-07",2355.540039,3.87,1.08,-0.000827472390060535
"2017-04-10",2357.159912,3.87,1.07,0.000687450115915311
"2017-04-11",2353.780029,3.87,1.05,-0.00143490837168425
"2017-04-12",2344.929932,3.87,1.04,-0.00376703713960413
"2017-04-13",2328.949951,3.87,1.03,-0.00683802051685944
"2017-04-17",2349.01001,3.87,1.04,0.00857646586468253
"2017-04-18",2342.189941,3.87,1.02,-0.00290760311905824
"2017-04-19",2338.169922,3.87,1.02,-0.00171782516995922
"2017-04-20",2355.840088,3.87,1.01,0.00752885035594009
"2017-04-21",2348.689941,3.87,0.99,-0.00303968832651069
"2017-04-24",2374.149902,3.87,1.03,0.0107817366162921
"2017-04-25",2388.610107,3.87,1.09,0.00607221417991965
"2017-04-26",2387.449951,3.87,1.07,-0.00048582137105857
"2017-04-27",2388.77002,3.87,1.06,0.000552767268520604
"2017-04-28",2384.199951,3.87,1.07,-0.00191497973980947
"2017-05-01",2388.330078,3.85,1.09,0.00173079184664537
"2017-05-02",2391.169922,3.85,1.08,0.00118834369042453
"2017-05-03",2388.129883,3.85,1.1,-0.00127216936958963
"2017-05-04",2389.52002,3.85,1.11,0.000581933405524815
"2017-05-05",2399.290039,3.85,1.1,0.00408035918526028
"2017-05-08",2399.379883,3.85,1.12,3.74453761029514e-05
"2017-05-09",2396.919922,3.85,1.14,-0.00102577458278841
"2017-05-10",2399.629883,3.85,1.13,0.00112996274343669
"2017-05-11",2394.439941,3.85,1.13,-0.00216515162190767
"2017-05-12",2390.899902,3.85,1.11,-0.00147953531490508
"2017-05-15",2402.320068,3.85,1.11,0.00476514229719438
"2017-05-16",2400.669922,3.85,1.11,-0.000687132835322402
"2017-05-17",2357.030029,3.85,1.08,-0.0183454683491364
"2017-05-18",2365.719971,3.85,1.09,0.00368003887865953
"2017-05-19",2381.72998,3.85,1.1,0.00674470288589912
"2017-05-22",2394.02002,3.85,1.12,0.00514686368861916
"2017-05-23",2398.419922,3.85,1.14,0.00183618502869809
"2017-05-24",2404.389893,3.85,1.18,0.00248603392791935
"2017-05-25",2415.070068,3.85,1.16,0.00443211171771196
"2017-05-26",2415.820068,3.85,1.17,0.000310501785349082
"2017-05-30",2412.909912,3.85,1.16,-0.00120535062610383
"2017-05-31",2411.800049,3.85,1.17,-0.000460074503358499
"2017-06-01",2430.060059,3.68,1.16,0.00754259568076066
"2017-06-02",2439.070068,3.68,1.16,0.00370087430352761
"2017-06-05",2436.100098,3.68,1.16,-0.00121840685198027
"2017-06-06",2429.330078,3.68,1.16,-0.00278290885876586
"2017-06-07",2433.139893,3.68,1.17,0.00156702902118955
"2017-06-08",2433.790039,3.68,1.19,0.000267168836597165
"2017-06-09",2431.77002,3.68,1.2,-0.000830333647746428
"2017-06-12",2429.389893,3.68,1.19,-0.000979242498823751
